IdEmpresa,Empresa,CodEmpresa,Cuenta,Medidor_ARCONEL,INER_IDE_GEOG,IdProvincia,Provincia,IdCanton,Canton,IdParroquia,Parroquia,NombreAbonado,TIPO,UbicacionAbonado,NUMMEDIDOR_ARCONEL_GEO,COORD_X,COORD_Y,No_de_edificio,INERGY,link
26,CNEL-Guayaquil,GYE,1399802-7,1262996-ELS-AT,1262996,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D06 TARQUI 2-EDUCACION,EDU,AV.C.J.AROSEMENA  S-N KM.3.5 1  JTO.COLEG.28 DE MAYO,1262996,620241.3808,9760051.488,254,GYE-EDU-254-12629,https://www.google.com/maps/@-2.1701944-79.91853113a68.5y227.06h97.83t/data=!3m6!1e1!3m4!1snOn7QvlJhP6DgtZRaISgSQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576862-4,1262978-ELS-AT,1262978,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D06 TARQUI 2-EDUCACION,EDU,8VA.CALLE  0101 AV.LAS BRISAS 1  MIRAFLORES,1262978,620081.2149,9760996.084,255,GYE-EDU-255-12629,https://www.google.com/maps/@-2.1621164-79.92011433a90y82.07h112.71t/data=!3m6!1e1!3m4!1sy4iI2AADsT533SW2-a5epA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575481-K,1262984-ELS-AT,1262984,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D06 TARQUI 2-EDUCACION,EDU,8VA.CALLE  0210 LINDEROS-BRISAS 1  CDLA.MIRAFLORES,1262984,620081.2149,9760996.084,256,GYE-EDU-256-12629,https://www.google.com/maps/@-2.1621164-79.92011433a75.8y52.02h105.05t/data=!3m6!1e1!3m4!1sy4iI2AADsT533SW2-a5epA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576233-2,1263003-ELS-RE,1263003,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D06 TARQUI 2-EDUCACION,EDU,AV.C.J.AROSEMENA  KM.1.5 BODEGAS COMISARIATO 1  .,1263003,621712.7645,9759058.289,257,GYE-EDU-257-12630,https://www.google.com/maps/@-2.1794568-79.90592213a89.8y67.15h59.66t/data=!3m6!1e1!3m4!1sEvapQXVH9S_SLMWVY7d_tw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575043-1,1491670-ITR-AT,1491670,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D06 TARQUI 2-EDUCACION,EDU,FTE-MZ# 602   . 1  CDLA.MARTHA D'ROLDOS,1491670,619584.9095,9763203.378,258,GYE-EDU-258-14916,https://www.google.com/maps/@-2.1434839-79.9230459244a35y318.76h44.92t/data=!3m1!1e3
26,CNEL-Guayaquil,GYE,1098337-1,20533986-ELS-TA,2053398,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,AV.TERMINAL-PASCUALE  S-N . 1  GUAYAQUIL II,2053398,0,0,259,GYE-EDU-259-20533,https://www.google.com/maps/@-2.0666059-79.90998733a81.8y173.49h89.01t/data=!3m6!1e1!3m4!1s2ou9aDKCBbBFYWRQNI22nQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1306365-6,20546091-ELS-AT,20546091,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,BLQ#1MZ#574SOL#02   . 1  BASTION POPULAR,20546091,619573.4699,9767571.989,260,GYE-EDU-260-20546,https://www.google.com/maps/@-2.1025041-79.92478673a90y51.05h83.96t/data=!3m6!1e1!3m4!1su5tMf8hEx1meKVtuWERYZA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1244140-1,756660-GEN-AT,756660,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,MZ# 271 SOL# 12   COOP.ASSAD BUCARAM 1  PASCUALES,756660,619254.3528,9770197.75,261,GYE-EDU-261-75666,https://www.google.com/maps/@-2.0789314-79.92751393a15y312.27h89.43t/data=!3m6!1e1!3m4!1sy-0LYcYoKGeD_dlDp2cOSw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1474103-8,1344760-ELS-RE,1344760,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,MZ# 646 SOL# 01   PROF.ROSITA PAREDES 1  COLINAS MAESTRO,1344760,620944.9748,9770254.53,262,GYE-EDU-262-13447,
26,CNEL-Guayaquil,GYE,1310003-9,1105188-GEN-AM,1105188,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,2DA.CALLE  0307 3RA.-4TA.AVENIDA 1  PASCUALES,1105188,618508.0478,9771108.997,263,GYE-EDU-263-11051,https://www.google.com/maps/@-2.0705376-79.93438133a53.9y65.3h83.13t/data=!3m6!1e1!3m4!1sESELuhAixXzojMivtyqYDQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,836136-3,912589-GEN-AM,912589,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,BLQ#1MZ#574SOL#01   . 1  BASTION POPULAR,912589,619606.4836,9767656.031,264,GYE-EDU-264-91258,https://www.google.com/maps/@-2.1015151-79.92465743a75y129.75h75.08t/data=!3m6!1e1!3m4!1sT4pPLsxEdCyFTFYLg9SwzA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,887603-7,805334-GEN-AM,805334,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,BL#10CMZ#1156SL#01   . 1  BASTION POPULAR,805334,619262.7455,9769319.327,265,GYE-EDU-265-80533,https://www.google.com/maps/@-2.0868022-79.92774963a47.6y41.34h88.82t/data=!3m6!1e1!3m4!1sdFvBwAE46NqCNjIphQK30w!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1366504-4,885841-GEN-AT,885841,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,MZ# 117 SOL# 78   COOP.21 DE NOVIEMBRE 1  PASCUALES,885841,618754.5419,9771016.866,266,GYE-EDU-266-88584,
26,CNEL-Guayaquil,GYE,1256375-2,1429593-HIK-AT,1429593,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,BLQ#1BMZ#498SOL#9A   . 1  BASTION POPULAR,1429593,619040.9516,9767431.948,267,GYE-EDU-267-14295,https://www.google.com/maps/@-2.1038072-79.9292973a49.2y334.59h79.77t/data=!3m6!1e1!3m4!1s_X_N7jGJBj4hzGdld4uxvg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1040519-K,813350-GEN-AM,813350,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,MZ# 1021 SOL# 44   . 1  CDLA.ORQUIDEAS,813350,620655.1359,9769444.748,268,GYE-EDU-268-81335,
26,CNEL-Guayaquil,GYE,604702-5,1334998-HIK-AT,1334998,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D07-PASCUALES-1-EDUCACION,EDU,VIA A DAULE  KM.22 RCINT.SAFANDOMZ#076 1  CASA#1-1,1334998,615533.8669,9777737.345,269,GYE-EDU-269-13349,https://www.google.com/maps/@-2.0107901-79.96134273a29.1y40.16h82.01t/data=!3m6!1e1!3m4!1sYNnUi7HhJnnGAb-AAN3PPQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1414054-9,1268257-ITR-TC,1268257,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DIRECCION DISTRITAL 09D08-PASCUALES-2-EDUCACION,EDU,VIA A DAULE  KM 14.5 . 1  URB.CIUDAD VICTORIA,1268257,611653.8266,9769417.066,270,GYE-EDU-270-12682,https://www.google.com/maps/@-2.0860025-79.99482513a60y193.01h83.38t/data=!3m6!1e1!3m4!1sNgJPelUT8vCbsH4c1qMfFQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1274158-8,1138325-ITR-TC,1138325,0,GUAYAS,0,GUAYAQUIL,0,PASCUALES,DIRECCION DISTRITAL 09D08-PASCUALES-2-EDUCACION,EDU,MZ# 7A   . 1  CDLA.SOCIO VIVIENDA,1138325,615172,9764004,271,GYE-EDU-271-11383,https://www.google.com/maps/@-2.1348611-79.96372563a86.2y330.75h108.78t/data=!3m6!1e1!3m4!1s6B-QXr3w-gzkJaXSG6_vnw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576215-4,1140455-ITR-AT,1140455,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D08-PASCUALES-2-EDUCACION,EDU,VIA A DAULE  KM.10 . 1  .,1140455,617680.6381,9765914.863,272,GYE-EDU-272-11404,https://www.google.com/maps/@-2.118114-79.94101353a60y15.89h81.03t/data=!3m6!1e1!3m4!1sVdGBnGE9tuAcJ8HP9mJ4mg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1324772-2,1138511-ITR-AT,1138511,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DIRECCION DISTRITAL 09D08-PASCUALES-2-EDUCACION,EDU,MZ# 1994FTE.SOL# 12   BLOQUE# 5 1  COOP.BALERIO ESTACIO,1138511,614196.5244,9767010.651,273,GYE-EDU-273-11385,
26,CNEL-Guayaquil,GYE,1401001-7,1137637-ITR-AT,1137637,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,DIRECCION DISTRITAL 09D08-PASCUALES-2-EDUCACION,EDU,REPLICA 28 DE MAYO  S-N . 1  CIUDAD VICTORIA,1137637,611650,9769411,274,GYE-EDU-274-11376,https://www.google.com/maps/@-2.0875815-79.99559873a61.2y338.47h88.52t/data=!3m6!1e1!3m4!1splAamvQS8ytodg-KRimuXA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1403238-K,1262981-ELS-AT,1262981,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D09-TARQUI-3-EDUCACION,EDU,VIA A LA COSTA KM 24  CHONGON ESC.LIBERTADOR BOL. 1 ENT. DISTRITAL CHONGON,1262981,602114.3629,9754903.623,275,GYE-EDU-275-12629,https://www.google.com/maps/@-2.2168699-80.08166683a41.2y146.26h91.9t/data=!3m6!1e1!3m4!1sWTmTS1DlDj7pbUoGhzTZkw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,530810-0,1315724-ELS-AT,1315724,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL 09D09-TARQUI-3-EDUCACION,EDU,VIA A LA COSTA  KM.14 . 1 AMI .,1315724,609260.9483,9757859.36,276,GYE-EDU-276-13157,
26,CNEL-Guayaquil,GYE,1075541-7,1158092-HIK-AT,1158092,0,GUAYAS,0,GUAYAQUIL,0,GUAYAQUIL,DIRECCION DISTRITAL 09D09-TARQUI-3-EDUCACION,EDU,VIA A LA COSTA  KM.24 ENTRAR POR PEAJE 1  CHONGON,1158092,602193.6146,9753326.935,277,GYE-EDU-277-11580,
26,CNEL-Guayaquil,GYE,575735-5,1214154-ITR-AT,1214154,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL Y ARTICULACION TERRITORIAL 5,DESC,AV.J.TANCA MARENGO  0101 AV.DE LAS AMERICAS 1  .,1214154,623164.527,9760866.06,278,GYE-DESC-278-12141,https://www.google.com/maps/@-2.1627923-79.89219863a41.6y264.98h89.32t/data=!3m6!1e1!3m4!1stoE7QtmCGgXzE0cmrg3bqw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575803-3,1140300-ITR-AT,1140300,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DIRECCION DISTRITAL09D02-XIMENA 2-EDUCACION,EDU,FTE.MZ# E-1 SOL# 10   . 1  CDLA.MAESTRO,1140300,622119.4638,9753175.191,279,GYE-EDU-279-11403,https://www.google.com/maps/@-2.2321427-79.90171533a60y172.05h90t/data=!3m6!1e1!3m4!1sCLuJo1p8fkEj2y_DI-ocNA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1404216-4,1140398-ITR-AT,1140398,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,DISTRITAL 09D04- FEBRES CORDERO-EDUCACION,EDU,40VA. CALLE  S-N PORTETE-COLOMBIA 1  CENTRO DISTRITAL,1140398,618391.6955,9757094.244,280,GYE-EDU-280-11403,https://www.google.com/maps/@-2.1970254-79.93475773a90y203.57h94.22t/data=!3m6!1e1!3m4!1syc6aW951jxFPix9Uf1oaBw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575179-9,1214935-ITR-AT,1214935,0,GUAYAS,0,GUAYAQUIL,0,UDANETA,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,LIZARDO GARCIA  0200 HURTADO-VELEZ 1  ESCUELA FISCAL,1214935,622556.3276,9758101.402,281,GYE-EDU-281-12149,https://www.google.com/maps/@-2.188253-79.89722853a90y293.26h87.89t/data=!3m6!1e1!3m4!1sdRP8fBQEdZmi5MHlCxTMVQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575111-K,252701-GEN-AM,252701,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,AV.DEL EJERCITO  0801 AV.9 OCTUBRE-HURTADO 1  .,252701,623222.1416,9758030.635,282,GYE-EDU-282-25270,https://www.google.com/maps/@-2.1886341-79.89201623a89.9y112.7h114.05t/data=!3m6!1e1!3m4!1sR-Gsnh2Ke7SBgirN7wo_ag!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,574772-4,743249-GEN-AM,743249,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,CLLJ.ALIANZA  0108 13VA.-14VA.CALLES 1  .,743249,620854.0298,9756122.287,283,GYE-EDU-283-74324,https://www.google.com/maps/@-2.2054075-79.91317943a88.2y211.83h85.48t/data=!3m6!1e1!3m4!1si60sAxMtOvoseFha5ZkkRg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575172-1,994389-GEN-AM,994389,0,GUAYAS,0,GUAYAQUIL,0,GARC?ìA MORENO,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,TULCAN  2802 S.MARTIN-ARGENTINA 1  .,994389,622306.6283,9756263.168,284,GYE-EDU-284-99438,https://www.google.com/maps/@-2.2048551-79.90005963a86.4y303.36h73.57t/data=!3m6!1e1!3m4!1sHYbzghnbJsdbAkWOaZS68g!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575167-5,764304-GEN-AM,764304,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,ESMERALDAS  1302 AGUIRRE-C.BALLEN 1  .,764304,622940.1296,9757746.748,285,GYE-EDU-285-76430,https://www.google.com/maps/@-2.1912557-79.89429573a85.2y288.78h97.35t/data=!3m6!1e1!3m4!1sX5xohxE7Je5FlYtA628-bA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,574969-7,757501-GEN-AM,757501,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,LORENZO DE GARAYCOA  2901 CALICUCHIMA-F.MARCOS 1  .,757501,623567.6165,9756177.152,286,GYE-EDU-286-75750,https://www.google.com/maps/@-2.2053532-79.88894893a36.7y78.82h83.34t/data=!3m6!1e1!3m4!1sukoes0QJ5DbEeIdj3XaATg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575174-8,418970-GEN-AM,418970,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,LIZARDO GARCIA  2708 I 1  .,418970,621950.5973,9755979.621,287,GYE-EDU-287-41897,https://www.google.com/maps/@-2.2074132-79.90321283a48.3y334.77h93.08t/data=!3m6!1e1!3m4!1sVNUt_Cw2yDYuZcMJliJCvA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,574970-0,1256238-HIK-AT,1256238,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,RUMICHACA  3002 CALICUCHIMA-F.MARCOS 1  .,1256238,623607.7808,9756174.775,288,GYE-EDU-288-12562,https://www.google.com/maps/@-2.205478-79.88829993a90y277h97.76t/data=!3m6!1e1!3m4!1swzNfoQ4AryEj4DbAzPvzhA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575170-5,474323-GEN-AM,474323,0,GUAYAS,0,GUAYAQUIL,0,GARC?ìA MORENO,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,LOS RIOS  3801 G.GOYENA-BOLIVIA 1  .,474323,622270.2931,9755749.165,289,GYE-EDU-289-47432,https://www.google.com/maps/@-2.2094029-79.90064933a75y103.89h91.54t/data=!3m6!1e1!3m4!1s0LweZRNBGRufsVnEXUXV4g!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575088-1,640279-GEN-AM,640279,0,GUAYAS,0,GUAYAQUIL,0,NUEVE DE OCTUBRE,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,LUQUE  2201 . 1  .,640279,622635.189,9757902.618,290,GYE-EDU-290-64027,https://www.google.com/maps/@-2.1896629-79.89732383a89.9y209.5h90.84t/data=!3m6!1e1!3m4!1s7wBVfEeceiUcaX-8jXtEKQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,574975-1,539838-GEN-AM,539838,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,GUERRERO VALENZUELA  0731 F.MARCOS-LETAMENDI 1  .,539838,621870.1791,9756448.661,291,GYE-EDU-291-53983,https://www.google.com/maps/@-2.2025693-79.90381030a59.8y169.7h86.35t/data=!3m4!1e1!3m2!1s99LInSpQ3AZ5NuJuw0apAw!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,574982-4,543772-GEN-AM,543772,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,CAMILO DESTRUGE  2401 A.CASTILLO-G.VALENZU 1  .,543772,621763.0713,9756000.89,292,GYE-EDU-292-54377,https://www.google.com/maps/@-2.2069954-79.90470853a16.9y195.67h85.37t/data=!3m6!1e1!3m4!1sVwwXlBR2KPiBpa2s0L2ApA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,574908-5,1321913-HIK-AT,1321913,0,GUAYAS,0,GUAYAQUIL,0,LETAMENDI,DISTRITO EDUCACTIVO INTERCULTURAL Y BILINGUE 09D03,EDU,CAMILO DESTRUGE  2401 A.CASTILLO-G.VALENZU 1  .,1321913,621763.0713,9756000.89,292,GYE-EDU-292-13219,https://www.google.com/maps/@-2.2069954-79.90470853a16.9y195.67h85.37t/data=!3m6!1e1!3m4!1sVwwXlBR2KPiBpa2s0L2ApA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576358-4,1138124-ITR-TB,1138124,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,ESCUELA SUPERIOR POLITECNICA DEL LITORAL ESPOL,EDU,VIA PERIMETRAL 30.5   CAMPUS ESPOL PROSPER 1 KM AL FINAL DE VIADUCTO,1138124,617746.7953,9765274.877,293,GYE-EDU-293-11381,
26,CNEL-Guayaquil,GYE,575279-5,1137778-ITR-OO,1137778,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,ESCUELA SUPERIOR POLITECNICA DEL LITORAL ESPOL,EDU,LUIS VERNAZA  L.P. CONSUMO GENERAL 1  .,1137778,622988.3244,9761788,294,GYE-EDU-294-11377,No se identiica la edificacion
26,CNEL-Guayaquil,GYE,1390618-1,1139143-ITR-TC,1139143,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,ESCUELA SUPERIOR POLITECNICA DEL LITORAL ESPOL,EDU,FTE. A MZ. 1   COOP. 29 DE ABRIL 1  PROSPERINA,1139143,0,0,295,GYE-EDU-295-11391,No se encontro medidor
26,CNEL-Guayaquil,GYE,620642-5,562857-GEN-AM,562857,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,UNIDAD EDUCATIVA FISCOMISIONAL SEMIPRESENCIAL PCEI,EDU,FRANCISCO SEGURA  1105 LA HABANA-MEXICO 1  BARRIO DEL SEGURO,562857,622802.3314,9754570.279,296,GYE-EDU-296-56285,https://www.google.com/maps/@-2.2199543-79.89556653a73y239h91.62t/data=!3m6!1e1!3m4!1sTqZm-scDAfrPOMR-dIFIpw!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575376-7,1137713-ITR-TB,1137713,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD AGRARIA DEL ECUADOR,EDU,AV.25 DE JULIO   . 1  .,1137713,622812,9752313,297,GYE-EDU-297-11377,https://www.google.com/maps/@-2.2403958-79.89584480a73.2y50.13h95.03t/data=!3m4!1e1!3m2!1sy2g_RbsDRoIV-fGg1z7hAw!2e0?source=apiv3
26,CNEL-Guayaquil,GYE,1341789-K,1138077-ITR-TA,1138077,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,UNIVERSIDAD DE GUAYAQUIL,EDU,AV. GOMEZ LINCE   AV. J. TANCA MARENGO 1  ,1138077,620413.3041,9762640.427,298,GYE-EDU-298-11380,No hay street view
26,CNEL-Guayaquil,GYE,1166392-3,1215820-ITR-AT,1215820,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV. KENNEDY  S/N UNIV. DE GUAYAQUIL 1  CDLA KENNEDY,1215820,622688.9398,9758879.435,299,GYE-EDU-299-12158,
26,CNEL-Guayaquil,GYE,1314617-9,1339766-ELS-TA,1339766,0,GUAYAS,0,GUAYAQUIL,0,TARQUI,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.BENJAMIN CARRION   EMILIO ROMERO 1  ALBORADA X,1339766,621240.8903,9762904.89,300,GYE-EDU-300-13397,No se encuentra la edificacion
26,CNEL-Guayaquil,GYE,576112-3,1268226-ITR-AT,1268226,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA   . 1  C.UNIVERSITARIA,1268226,622683.9264,9758736.6,301,GYE-EDU-301-12682,No hay street view
26,CNEL-Guayaquil,GYE,576115-8,1139070-ITR-AT,1139070,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA   . 1  C.UNIVERSITARIA,1139070,622737.5646,9758641.936,302,GYE-EDU-302-11390,
26,CNEL-Guayaquil,GYE,576128-K,1270862-ITR-AT,1270862,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA   . 1  C.UNIVERSITARIA,1270862,622528.7123,9758749.102,303,GYE-EDU-303-12708,
26,CNEL-Guayaquil,GYE,576108-5,1268461-ITR-AT,1268461,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA   1ER.CODIGO PARCIAL 1  CIUD.UNIVERSITA,1268461,622664.2578,9758871.152,304,GYE-EDU-304-12684,https://www.google.com/maps/@-2.1812313-79.89648793a46.6y207.99h90.05t/data=!3m6!1e1!3m4!1s2MsT-9a5WfRWG3uwxbnVFg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576159-K,1268267-ITR-AT,1268267,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA   CONSUMO GENERAL 1  CIUD.UNIVERSITA,1268267,622700.6125,9758860.487,305,GYE-EDU-305-12682,https://www.google.com/maps/@-2.1812313-79.89648793a46.6y207.99h90.05t/data=!3m6!1e1!3m4!1s2MsT-9a5WfRWG3uwxbnVFg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576114-K,1268198-ITR-AT,1268198,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I BLOQUE CENTRAL 1  CDLA.UNIVERSIT.,1268198,622323.8581,9758782.257,306,GYE-EDU-306-12681,
26,CNEL-Guayaquil,GYE,576052-6,1268387-ITR-AT,1268387,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I COMPUTACION 1  CDLA.UNIVERSIT.,1268387,622273.8199,9759131.993,307,GYE-EDU-307-12683,
26,CNEL-Guayaquil,GYE,576117-4,1268384-ITR-RE,1268384,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I ESTERO SALADO 1  CDLA.UNIVERSIT.,1268384,622346.1709,9758834.414,308,GYE-EDU-308-12683,
26,CNEL-Guayaquil,GYE,576093-3,1268253-ITR-AT,1268253,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I. . 1  CDLA.UNIVERSIT.,1268253,622649.2956,9758633.377,309,GYE-EDU-309-12682,No hay street view
26,CNEL-Guayaquil,GYE,576097-6,1268245-ITR-OO,1268245,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I. . 1  CDLA.UNIVERSIT.,1268245,622679.4994,9758544.105,310,GYE-EDU-310-12682,
26,CNEL-Guayaquil,GYE,576118-2,1268383-ITR-OO,1268383,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I. ESTERO SALADO 1  CDLA.UNIVERSIT.,1268383,622357.0885,9758854.873,311,GYE-EDU-311-12683,
26,CNEL-Guayaquil,GYE,576116-6,1268161-ITR-AT,1268161,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I. ESTERO SALADO 1  CDLA.UNIVERSIT.,1268161,622384.0454,9758777.756,312,GYE-EDU-312-12681,
26,CNEL-Guayaquil,GYE,576124-7,1268160-ITR-AT,1268160,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,UNIVERSIDAD DE GUAYAQUIL,EDU,AV.DELTA  L.I. ESTERO SALADO 1  CDLA.UNIVERSIT.,1268160,622432.2543,9758701.215,313,GYE-EDU-313-12681,
